report_id,session_id,user_id,lat,lon,timestamp,review_text,threat_label,severity_score,location_name
R000600,S0111,U8790,22.544477,88.345265,2025-09-03T02:30:43,I faced harassment near Kolkata Victoria Memorial area. People were catcalling and it felt unsafe.,harassment,0.585,Kolkata Victoria Memorial area
R000316,S0056,U4081,27.586142,91.8641,2025-07-30T00:11:12,Saw a suspicious person lurking near Tawang for hours.,suspicious_person,0.59,Tawang
R000669,S0124,U1734,19.887383,86.093509,2025-07-29T22:35:15,Verbal harassment at Konark Sun Temple area when I was walking alone. Took place during peak hours.,harassment,0.662,Konark Sun Temple area
R000353,S0063,U6043,8.089834,77.537861,2025-09-14T04:58:11,Someone was following me near Kanyakumari— very suspicious.,suspicious_person,0.544,Kanyakumari
R000137,S0026,U3267,30.733344,76.779416,2025-07-16T17:06:21,Phone stolen at Chandigarh Sector 17. Be careful around the market.,theft,0.68,Chandigarh Sector 17
R000156,S0029,U8229,25.310691,82.974718,2025-09-10T14:52:22,Someone stole my backpack at Varanasi Dashashwamedh Ghat while I was on my phone.,theft,0.762,Varanasi Dashashwamedh Ghat
R000119,S0022,U1650,26.576106,93.170913,2025-07-14T00:30:36,I got scammed by a taxi driver around Kaziranga Park. They overcharged and threatened me.,scam,0.357,Kaziranga Park
R000495,S0092,U9608,11.407282,76.695746,2025-07-21T11:28:37,My bag was snatched near Ooty. I lost my phone and wallet.,theft,0.766,Ooty
R000428,S0078,U1248,8.487063,76.935765,2025-07-30T13:41:17,"Eve-teasing incident near Kovalam, Trivandrum— women should avoid the area at night.",harassment,0.734,"Kovalam, Trivandrum"
R000310,S0056,U4081,27.586558,91.864613,2025-07-29T17:28:55,Public infrastructure vandalized at Tawang. Took place during peak hours.,vandalism,0.268,Tawang
R000225,S0040,U1007,26.912352,75.787547,2025-08-26T10:29:49,"Auto driver refused meter and behaved aggressively near Pink City, Jaipur.",unsafe_transport,0.449,"Pink City, Jaipur"
R000116,S0021,U9129,8.736476,76.716833,2025-07-10T16:40:00,"I faced harassment near Varkala Beach, Kerala. People were catcalling and it felt unsafe.",harassment,0.482,"Varkala Beach, Kerala"
R000376,S0068,U5907,12.976113,77.592913,2025-09-14T04:45:43,"Someone stole my backpack at Cubbon Park, Bengaluru while I was on my phone.",theft,0.567,"Cubbon Park, Bengaluru"
R000212,S0038,U5326,30.086987,78.265801,2025-09-11T14:57:35,Boat operator was reckless near Rishikesh Laxman Jhula and it felt unsafe. Happened at night.,unsafe_transport,0.367,Rishikesh Laxman Jhula
R000528,S0097,U3159,24.576319,73.679874,2025-09-26T20:50:09,Lost my wallet and ID near Udaipur Lake Pichola after crowding.,lost,0.353,Udaipur Lake Pichola
R000285,S0051,U9641,27.586191,91.864317,2025-08-09T09:02:03,"Verbal harassment at Tawang when I was walking alone. Lost valuables worth approx. INR 15,000.",harassment,0.472,Tawang
R000575,S0106,U8269,27.616765,93.829753,2025-08-08T13:12:21,Auto driver refused meter and behaved aggressively near Ziro Valley. Witnessed by many tourists.,unsafe_transport,0.484,Ziro Valley
R000198,S0037,U6869,26.846917,80.946996,2025-07-20T17:56:26,"Physical assault happened near Lucknow Hazratganj during the night. Lost valuables worth approx. INR 15,000.",assault,0.835,Lucknow Hazratganj
R000665,S0123,U1709,26.847929,80.945848,2025-09-15T10:39:45,Pickpocketing at Lucknow Hazratganj — they took my wallet during the crowd.,theft,0.617,Lucknow Hazratganj
R000093,S0017,U7707,30.733047,76.780603,2025-09-06T23:34:45,Auto driver refused meter and behaved aggressively near Chandigarh Sector 17.,unsafe_transport,0.353,Chandigarh Sector 17
R000224,S0040,U1007,26.91204,75.787083,2025-07-04T19:04:59,"Left my bag on a bench near Pink City, Jaipur and couldn't find it. Lost valuables worth approx. INR 15,000.",lost,0.401,"Pink City, Jaipur"
R000219,S0039,U3694,12.976907,77.592247,2025-08-25T01:06:45,"Boat operator was reckless near Cubbon Park, Bengaluru and it felt unsafe. Lost valuables worth approx. INR 15,000.",unsafe_transport,0.553,"Cubbon Park, Bengaluru"
R000394,S0072,U3011,8.08816,77.538425,2025-08-14T23:31:55,Saw a suspicious person lurking near Kanyakumari for hours. Reported to local police but no help.,suspicious_person,0.56,Kanyakumari
R000248,S0044,U3277,28.63288,77.21981,2025-09-23T21:42:07,"I was attacked near Connaught Place, Delhi. Got hurt and need police help.",assault,0.889,"Connaught Place, Delhi"
R000453,S0085,U7418,28.525833,77.18411,2025-07-14T05:35:31,"Someone tried a credit-card scam near Qutub Minar, Delhi. I was alone at that time.",scam,0.397,"Qutub Minar, Delhi"
R000567,S0104,U8722,26.911861,75.784723,2025-07-15T16:10:21,"Fake guide scammed me at Pink City, Jaipur promising discount tours. Witnessed by many tourists.",scam,0.58,"Pink City, Jaipur"
R000138,S0026,U3267,30.734359,76.778608,2025-08-09T14:48:28,Physical assault happened near Chandigarh Sector 17 during the night. Took place during peak hours.,assault,0.934,Chandigarh Sector 17
R000529,S0098,U4358,30.733092,76.78006,2025-09-18T15:52:05,Verbal harassment at Chandigarh Sector 17 when I was walking alone.,harassment,0.515,Chandigarh Sector 17
R000215,S0039,U3694,12.975963,77.593141,2025-08-23T14:33:47,"Verbal harassment at Cubbon Park, Bengaluru when I was walking alone. Lost valuables worth approx. INR 15,000.",harassment,0.463,"Cubbon Park, Bengaluru"
R000637,S0118,U8913,8.088529,77.538013,2025-07-20T18:00:40,Someone tried a credit-card scam near Kanyakumari.,scam,0.51,Kanyakumari
R000481,S0090,U2452,28.524815,77.185483,2025-07-11T01:09:09,"Someone was following me near Qutub Minar, Delhi— very suspicious.",suspicious_person,0.681,"Qutub Minar, Delhi"
R000278,S0050,U4405,19.886933,86.094374,2025-09-18T04:03:03,Fake guide scammed me at Konark Sun Temple area promising discount tours.,scam,0.647,Konark Sun Temple area
R000185,S0034,U9008,27.585737,91.862919,2025-09-23T12:17:34,Someone was following me near Tawang— very suspicious.,suspicious_person,0.51,Tawang
R000553,S0102,U6890,12.975621,77.604234,2025-08-23T11:13:34,"My bag was snatched near Bengaluru MG Road. I lost my phone and wallet. Lost valuables worth approx. INR 15,000.",theft,0.845,Bengaluru MG Road
R000333,S0058,U3742,24.576294,73.680268,2025-08-24T11:24:49,Someone tried a credit-card scam near Udaipur Lake Pichola. I was alone at that time.,scam,0.518,Udaipur Lake Pichola
R000087,S0015,U7462,18.921931,72.835395,2025-08-29T00:10:45,"Someone was following me near Gateway of India, Mumbai— very suspicious. Witnessed by many tourists.",suspicious_person,0.456,"Gateway of India, Mumbai"
R000489,S0091,U6159,19.814754,85.831844,2025-09-10T18:07:32,Bike collided near Puri Jagannath Temple and rider is badly hurt.,accident,0.864,Puri Jagannath Temple
R000653,S0121,U5998,11.623634,92.726585,2025-07-08T18:35:01,I faced harassment near Andaman Port Blair. People were catcalling and it felt unsafe. Reported to local police but no help.,harassment,0.535,Andaman Port Blair
R000507,S0094,U2800,8.0884,77.536978,2025-07-19T06:13:16,Property damage near Kanyakumari late at night.,vandalism,0.421,Kanyakumari
R000314,S0056,U4081,27.58595,91.864043,2025-08-15T17:45:20,Person fainted near Tawang and there was delay in help.,medical_emergency,0.9,Tawang
R000488,S0091,U6159,19.814361,85.831914,2025-08-29T05:05:59,Auto driver refused meter and behaved aggressively near Puri Jagannath Temple. Reported to local police but no help.,unsafe_transport,0.424,Puri Jagannath Temple
R000667,S0124,U1734,19.887054,86.094352,2025-08-16T00:11:13,Vandalism noticed near Konark Sun Temple area. Statues/graffiti and broken benches.,vandalism,0.167,Konark Sun Temple area
R000409,S0075,U9464,15.545877,73.754536,2025-08-31T07:22:18,Someone stole my backpack at Goa - Calangute while I was on my phone. Reported to local police but no help.,theft,0.655,Goa - Calangute
R000466,S0087,U6938,26.924722,75.825179,2025-09-14T22:27:02,"Eve-teasing incident near Hawa Mahal, Jaipur— women should avoid the area at night.",harassment,0.471,"Hawa Mahal, Jaipur"
R000435,S0080,U3272,33.984018,75.240004,2025-08-26T14:49:20,I got scammed by a taxi driver around Amarnath base area (approx). They overcharged and threatened me.,scam,0.428,Amarnath base area (approx)
R000017,S0004,U1964,28.524319,77.185571,2025-09-27T07:36:25,"Phone stolen at Qutub Minar, Delhi. Be careful around the market.",theft,0.768,"Qutub Minar, Delhi"
R000608,S0112,U6367,27.585997,91.864012,2025-07-31T18:08:42,Taxi driver tried to drive off-route near Tawang.,unsafe_transport,0.557,Tawang
R000190,S0035,U5346,34.084224,74.796843,2025-08-16T03:45:23,I faced harassment near Srinagar Dal Lake. People were catcalling and it felt unsafe.,harassment,0.527,Srinagar Dal Lake
R000519,S0096,U9927,18.921786,72.834404,2025-08-05T09:23:02,"Auto driver refused meter and behaved aggressively near Gateway of India, Mumbai.",unsafe_transport,0.396,"Gateway of India, Mumbai"
R000384,S0071,U7120,19.053101,72.841467,2025-07-30T07:01:54,"I got scammed by a taxi driver around Bandra, Mumbai. They overcharged and threatened me.",scam,0.514,"Bandra, Mumbai"
R000355,S0064,U3806,26.848406,80.947597,2025-09-18T13:28:29,Someone tried a credit-card scam near Lucknow Hazratganj.,scam,0.627,Lucknow Hazratganj
R000245,S0043,U2857,22.544198,88.342685,2025-07-26T22:27:06,Lost my wallet and ID near Kolkata Victoria Memorial area after crowding.,lost,0.372,Kolkata Victoria Memorial area
R000549,S0101,U6525,11.933559,79.830477,2025-07-07T13:12:49,Minor road accident near Pondicherry Promenade. No ambulance available immediately.,accident,0.896,Pondicherry Promenade
R000344,S0061,U6540,11.406208,76.695093,2025-07-24T18:54:08,I misplaced my passport at Ooty. Please help locate. Happened at night.,lost,0.276,Ooty
R000582,S0107,U9200,26.297258,73.017831,2025-08-28T15:43:29,Property damage near Jodhpur Mehrangarh late at night.,vandalism,0.211,Jodhpur Mehrangarh
R000164,S0030,U1722,26.923765,75.826753,2025-09-12T03:24:47,"Pickpocketing at Hawa Mahal, Jaipur — they took my wallet during the crowd.",theft,0.775,"Hawa Mahal, Jaipur"
R000318,S0056,U4081,27.586185,91.862393,2025-09-22T11:41:28,Taxi driver tried to drive off-route near Tawang.,unsafe_transport,0.567,Tawang
R000534,S0098,U4358,30.733663,76.778924,2025-08-14T15:31:17,Auto driver refused meter and behaved aggressively near Chandigarh Sector 17.,unsafe_transport,0.44,Chandigarh Sector 17
R000670,S0124,U1734,19.886804,86.095702,2025-08-22T23:17:50,Verbal harassment at Konark Sun Temple area when I was walking alone.,harassment,0.557,Konark Sun Temple area
R000141,S0027,U5709,19.098769,72.827045,2025-07-05T03:39:00,"I misplaced my passport at Juhu Beach, Mumbai. Please help locate.",lost,0.25,"Juhu Beach, Mumbai"
R000261,S0047,U5782,25.594127,85.137821,2025-07-27T01:24:36,Lost my wallet and ID near Patna Gandhi Maidan after crowding.,lost,0.36,Patna Gandhi Maidan
R000255,S0045,U3994,25.59402,85.137091,2025-09-16T00:54:02,Public infrastructure vandalized at Patna Gandhi Maidan.,vandalism,0.393,Patna Gandhi Maidan
R000236,S0041,U5990,32.243512,77.188824,2025-09-08T01:09:19,Someone was following me near Manali Mall— very suspicious.,suspicious_person,0.642,Manali Mall
R000560,S0103,U1433,18.520881,73.855928,2025-08-11T04:52:33,Verbal harassment at Pune FC road area when I was walking alone.,harassment,0.533,Pune FC road area
R000339,S0060,U3819,30.733585,76.779327,2025-08-26T19:44:13,Vandalism noticed near Chandigarh Sector 17. Statues/graffiti and broken benches. Happened at night.,vandalism,0.225,Chandigarh Sector 17
R000103,S0019,U5908,26.297672,73.01779,2025-09-26T11:01:41,Taxi driver tried to drive off-route near Jodhpur Mehrangarh.,unsafe_transport,0.61,Jodhpur Mehrangarh
R000077,S0014,U2115,13.00986,80.26854,2025-07-21T18:23:41,"Eve-teasing incident near Besant Nagar, Chennai— women should avoid the area at night.",harassment,0.472,"Besant Nagar, Chennai"
R000085,S0015,U7462,18.921928,72.835153,2025-07-22T04:15:08,"I faced harassment near Gateway of India, Mumbai. People were catcalling and it felt unsafe.",harassment,0.595,"Gateway of India, Mumbai"
R000065,S0012,U7883,13.048098,80.283012,2025-07-30T22:19:50,"I was attacked near Marina Beach, Chennai. Got hurt and need police help.",assault,1.0,"Marina Beach, Chennai"
R000335,S0059,U5186,13.049358,80.283352,2025-07-24T00:50:00,"Someone stole my backpack at Marina Beach, Chennai while I was on my phone. Witnessed by many tourists.",theft,0.721,"Marina Beach, Chennai"
R000412,S0075,U9464,15.546401,73.756904,2025-07-01T23:19:54,Someone tried a credit-card scam near Goa - Calangute.,scam,0.399,Goa - Calangute
R000562,S0103,U1433,18.521029,73.858193,2025-07-16T10:37:02,Physical assault happened near Pune FC road area during the night. Witnessed by many tourists.,assault,1.0,Pune FC road area
R000117,S0021,U9129,8.73682,76.716468,2025-09-22T21:52:45,"Eve-teasing incident near Varkala Beach, Kerala— women should avoid the area at night.",harassment,0.556,"Varkala Beach, Kerala"
R000378,S0069,U5611,28.632443,77.219084,2025-07-27T00:22:28,"Eve-teasing incident near Connaught Place, Delhi— women should avoid the area at night.",harassment,0.75,"Connaught Place, Delhi"
R000090,S0017,U7707,30.733503,76.779239,2025-09-10T03:25:54,I misplaced my passport at Chandigarh Sector 17. Please help locate.,lost,0.421,Chandigarh Sector 17
R000627,S0116,U5244,28.52399,77.185665,2025-09-20T16:40:56,"Pickpocketing at Qutub Minar, Delhi — they took my wallet during the crowd.",theft,0.608,"Qutub Minar, Delhi"
R000452,S0085,U7418,28.523374,77.18412,2025-07-31T19:52:37,"Group of men assaulted me close to Qutub Minar, Delhi.",assault,0.85,"Qutub Minar, Delhi"
R000479,S0090,U2452,28.523042,77.18492,2025-08-23T15:57:12,"I misplaced my passport at Qutub Minar, Delhi. Please help locate.",lost,0.482,"Qutub Minar, Delhi"
R000497,S0093,U2027,19.886643,86.094543,2025-07-17T21:48:21,"Someone stole my backpack at Konark Sun Temple area while I was on my phone. Lost valuables worth approx. INR 15,000.",theft,0.551,Konark Sun Temple area
R000510,S0095,U1647,17.36188,78.474795,2025-08-03T12:23:05,Someone had severe allergic reaction near Hyderabad Charminar.,medical_emergency,1.0,Hyderabad Charminar
R000640,S0119,U7713,22.30881,88.768069,2025-08-09T11:39:46,I faced harassment near Sundarbans Entry. People were catcalling and it felt unsafe. I was alone at that time.,harassment,0.679,Sundarbans Entry
R000126,S0023,U1531,28.632371,77.219756,2025-07-08T17:27:02,"My bag was snatched near Connaught Place, Delhi. I lost my phone and wallet. Took place during peak hours.",theft,0.831,"Connaught Place, Delhi"
R000672,S0124,U1734,19.887011,86.094541,2025-08-21T13:03:14,Auto driver refused meter and behaved aggressively near Konark Sun Temple area.,unsafe_transport,0.463,Konark Sun Temple area
R000483,S0091,U6159,19.813861,85.830936,2025-08-05T15:39:06,Pickpocketing at Puri Jagannath Temple — they took my wallet during the crowd. Reported to local police but no help.,theft,0.835,Puri Jagannath Temple
R000698,S0130,U4779,19.886624,86.094968,2025-07-17T17:15:29,Taxi driver tried to drive off-route near Konark Sun Temple area.,unsafe_transport,0.377,Konark Sun Temple area
R000197,S0036,U1727,29.945901,78.164587,2025-08-02T15:41:40,Eve-teasing incident near Haridwar Har-ki-Pauri— women should avoid the area at night.,harassment,0.629,Haridwar Har-ki-Pauri
R000202,S0037,U6869,26.846808,80.946855,2025-08-28T08:23:07,Lost my wallet and ID near Lucknow Hazratganj after crowding. Reported to local police but no help.,lost,0.464,Lucknow Hazratganj
R000106,S0020,U2597,32.218924,76.325278,2025-08-14T04:20:00,I faced harassment near Dharamshala. People were catcalling and it felt unsafe.,harassment,0.698,Dharamshala
R000008,S0002,U1399,27.616778,93.830545,2025-08-08T02:32:39,Auto driver refused meter and behaved aggressively near Ziro Valley.,unsafe_transport,0.648,Ziro Valley
R000666,S0124,U1734,19.886418,86.094596,2025-08-16T03:03:54,Bike collided near Konark Sun Temple area and rider is badly hurt.,accident,0.923,Konark Sun Temple area
R000071,S0013,U8994,34.083637,74.795584,2025-08-06T05:58:02,Taxi driver tried to drive off-route near Srinagar Dal Lake.,unsafe_transport,0.353,Srinagar Dal Lake
R000098,S0018,U4994,19.099237,72.826743,2025-09-14T12:48:29,"Eve-teasing incident near Juhu Beach, Mumbai— women should avoid the area at night.",harassment,0.6,"Juhu Beach, Mumbai"
R000568,S0104,U8722,26.912399,75.787268,2025-07-01T04:01:14,"Fake guide scammed me at Pink City, Jaipur promising discount tours.",scam,0.383,"Pink City, Jaipur"
R000493,S0092,U9608,11.408173,76.693603,2025-07-13T13:52:04,Boat operator was reckless near Ooty and it felt unsafe. Witnessed by many tourists.,unsafe_transport,0.42,Ooty
R000007,S0002,U1399,27.615763,93.829898,2025-07-20T18:04:36,I misplaced my passport at Ziro Valley. Please help locate. Happened at night.,lost,0.354,Ziro Valley
R000533,S0098,U4358,30.733618,76.778646,2025-08-03T04:10:40,Someone stole my backpack at Chandigarh Sector 17 while I was on my phone.,theft,0.741,Chandigarh Sector 17
R000684,S0127,U7414,28.63202,77.219805,2025-08-17T19:17:48,"Verbal harassment at Connaught Place, Delhi when I was walking alone.",harassment,0.701,"Connaught Place, Delhi"
R000433,S0079,U4415,22.544841,88.342578,2025-09-07T01:17:13,Vandalism noticed near Kolkata Victoria Memorial area. Statues/graffiti and broken benches.,vandalism,0.382,Kolkata Victoria Memorial area
R000069,S0013,U8994,34.084143,74.798133,2025-07-02T13:36:50,I faced harassment near Srinagar Dal Lake. People were catcalling and it felt unsafe.,harassment,0.47,Srinagar Dal Lake
R000368,S0066,U1938,31.104028,77.172877,2025-08-24T09:28:16,Person fainted near Shimla Mall and there was delay in help.,medical_emergency,0.828,Shimla Mall
R000111,S0021,U9129,8.737885,76.715879,2025-09-20T02:49:18,"Boat operator was reckless near Varkala Beach, Kerala and it felt unsafe.",unsafe_transport,0.389,"Varkala Beach, Kerala"
R000446,S0083,U9158,32.243379,77.189804,2025-08-27T01:36:43,Verbal harassment at Manali Mall when I was walking alone.,harassment,0.492,Manali Mall
R000023,S0005,U4960,27.617159,93.828257,2025-08-31T05:18:07,Minor road accident near Ziro Valley. No ambulance available immediately. Happened at night.,accident,0.792,Ziro Valley
R000134,S0026,U3267,30.733316,76.780109,2025-08-31T21:07:56,Pickpocketing at Chandigarh Sector 17 — they took my wallet during the crowd. Witnessed by many tourists.,theft,0.662,Chandigarh Sector 17
R000291,S0052,U2721,9.96675,76.241601,2025-07-05T08:51:38,"Property damage near Fort Kochi, Kochi late at night.",vandalism,0.326,"Fort Kochi, Kochi"
R000326,S0057,U1628,18.922003,72.834594,2025-09-21T10:18:41,"Auto driver refused meter and behaved aggressively near Gateway of India, Mumbai.",unsafe_transport,0.477,"Gateway of India, Mumbai"
R000624,S0116,U5244,28.524995,77.185489,2025-07-03T23:58:48,"Someone was following me near Qutub Minar, Delhi— very suspicious.",suspicious_person,0.647,"Qutub Minar, Delhi"
R000688,S0128,U8614,22.58384,88.345334,2025-09-23T00:04:34,"Verbal harassment at Howrah Bridge area, Kolkata when I was walking alone.",harassment,0.589,"Howrah Bridge area, Kolkata"
R000104,S0019,U5908,26.298093,73.019326,2025-09-03T08:33:41,Auto driver refused meter and behaved aggressively near Jodhpur Mehrangarh.,unsafe_transport,0.543,Jodhpur Mehrangarh
R000639,S0119,U7713,22.308883,88.768902,2025-08-26T02:12:08,"Medical emergency at Sundarbans Entry — we couldn't find first aid. Lost valuables worth approx. INR 15,000.",medical_emergency,0.924,Sundarbans Entry
R000518,S0096,U9927,18.922504,72.836128,2025-08-23T08:56:01,"I slipped and got injured at Gateway of India, Mumbai. Need medical help.",accident,0.995,"Gateway of India, Mumbai"
R000693,S0129,U2896,22.308359,88.7687,2025-08-18T12:39:39,Auto driver refused meter and behaved aggressively near Sundarbans Entry. Happened at night.,unsafe_transport,0.464,Sundarbans Entry
R000517,S0096,U9927,18.922093,72.834811,2025-09-05T16:01:36,"Boat operator was reckless near Gateway of India, Mumbai and it felt unsafe.",unsafe_transport,0.511,"Gateway of India, Mumbai"
R000246,S0043,U2857,22.54493,88.342285,2025-08-05T05:54:30,Someone was following me near Kolkata Victoria Memorial area— very suspicious.,suspicious_person,0.416,Kolkata Victoria Memorial area
R000114,S0021,U9129,8.737669,76.715926,2025-08-18T01:36:18,"Auto driver refused meter and behaved aggressively near Varkala Beach, Kerala.",unsafe_transport,0.553,"Varkala Beach, Kerala"
R000477,S0090,U2452,28.525629,77.185692,2025-07-23T01:25:04,"Someone stole my backpack at Qutub Minar, Delhi while I was on my phone.",theft,0.784,"Qutub Minar, Delhi"
R000689,S0129,U2896,22.307364,88.768516,2025-07-31T02:02:36,Verbal harassment at Sundarbans Entry when I was walking alone.,harassment,0.62,Sundarbans Entry
R000056,S0011,U2699,12.974973,77.59298,2025-09-17T09:35:37,"Verbal harassment at Cubbon Park, Bengaluru when I was walking alone.",harassment,0.474,"Cubbon Park, Bengaluru"
R000232,S0041,U5990,32.24466,77.190723,2025-07-09T02:30:37,Someone tried a credit-card scam near Manali Mall.,scam,0.487,Manali Mall
R000615,S0113,U3419,34.15239,77.577416,2025-09-21T14:30:34,Group of men assaulted me close to Leh Market.,assault,0.934,Leh Market
R000149,S0028,U4665,19.099087,72.82622,2025-07-02T01:52:49,"Fake guide scammed me at Juhu Beach, Mumbai promising discount tours.",scam,0.521,"Juhu Beach, Mumbai"
R000226,S0040,U1007,26.912894,75.788113,2025-08-03T14:34:51,"Verbal harassment at Pink City, Jaipur when I was walking alone.",harassment,0.476,"Pink City, Jaipur"
R000173,S0031,U6017,22.307205,88.770178,2025-09-17T14:35:24,Someone tried a credit-card scam near Sundarbans Entry.,scam,0.353,Sundarbans Entry
R000135,S0026,U3267,30.73287,76.778992,2025-07-12T04:24:20,I got scammed by a taxi driver around Chandigarh Sector 17. They overcharged and threatened me.,scam,0.595,Chandigarh Sector 17
R000032,S0007,U7234,8.486166,76.936505,2025-07-16T17:56:59,"Verbal harassment at Kovalam, Trivandrum when I was walking alone.",harassment,0.711,"Kovalam, Trivandrum"
R000319,S0057,U1628,18.921849,72.834741,2025-09-10T20:08:05,"Group of men assaulted me close to Gateway of India, Mumbai.",assault,0.836,"Gateway of India, Mumbai"
R000038,S0008,U2101,11.40646,76.695375,2025-07-26T17:29:54,Eve-teasing incident near Ooty— women should avoid the area at night.,harassment,0.481,Ooty
R000009,S0002,U1399,27.616894,93.829656,2025-09-03T08:30:21,I got scammed by a taxi driver around Ziro Valley. They overcharged and threatened me.,scam,0.589,Ziro Valley
R000420,S0076,U7808,26.847081,80.94744,2025-08-30T00:15:38,Fake guide scammed me at Lucknow Hazratganj promising discount tours. I was alone at that time.,scam,0.585,Lucknow Hazratganj
R000616,S0113,U3419,34.151951,77.577849,2025-09-13T09:42:13,Phone stolen at Leh Market. Be careful around the market.,theft,0.828,Leh Market
R000451,S0084,U8077,27.618653,93.829807,2025-09-19T05:08:31,"Boat operator was reckless near Ziro Valley and it felt unsafe. Lost valuables worth approx. INR 15,000.",unsafe_transport,0.441,Ziro Valley
R000168,S0031,U6017,22.308604,88.769041,2025-08-23T20:23:54,I was attacked near Sundarbans Entry. Got hurt and need police help.,assault,0.859,Sundarbans Entry
R000002,S0001,U5977,12.95097,77.585406,2025-09-13T07:51:59,"Taxi driver tried to drive off-route near Lalbagh, Bengaluru.",unsafe_transport,0.519,"Lalbagh, Bengaluru"
R000522,S0097,U3159,24.576279,73.679682,2025-09-05T23:45:36,"Fake guide scammed me at Udaipur Lake Pichola promising discount tours. Lost valuables worth approx. INR 15,000.",scam,0.487,Udaipur Lake Pichola
R000660,S0123,U1709,26.846959,80.947007,2025-09-09T05:07:00,Boat operator was reckless near Lucknow Hazratganj and it felt unsafe. Happened at night.,unsafe_transport,0.636,Lucknow Hazratganj
R000332,S0058,U3742,24.576795,73.680295,2025-09-03T06:12:50,Fake guide scammed me at Udaipur Lake Pichola promising discount tours.,scam,0.535,Udaipur Lake Pichola
R000304,S0054,U9587,24.575793,73.681095,2025-09-25T07:04:30,Taxi driver tried to drive off-route near Udaipur Lake Pichola.,unsafe_transport,0.41,Udaipur Lake Pichola
R000300,S0054,U9587,24.575987,73.68028,2025-08-09T13:41:15,I got scammed by a taxi driver around Udaipur Lake Pichola. They overcharged and threatened me.,scam,0.457,Udaipur Lake Pichola
R000655,S0121,U5998,11.624153,92.726249,2025-09-16T13:30:47,"Boat operator was reckless near Andaman Port Blair and it felt unsafe. Lost valuables worth approx. INR 15,000.",unsafe_transport,0.599,Andaman Port Blair
R000445,S0083,U9158,32.243404,77.188682,2025-09-18T15:17:08,Physical assault happened near Manali Mall during the night.,assault,0.941,Manali Mall
R000413,S0075,U9464,15.546597,73.755685,2025-07-08T14:42:08,Eve-teasing incident near Goa - Calangute— women should avoid the area at night.,harassment,0.749,Goa - Calangute
R000092,S0017,U7707,30.732555,76.780064,2025-07-03T05:28:49,Taxi driver tried to drive off-route near Chandigarh Sector 17.,unsafe_transport,0.579,Chandigarh Sector 17
R000315,S0056,U4081,27.5861,91.864185,2025-08-25T00:23:14,"Boat operator was reckless near Tawang and it felt unsafe. Lost valuables worth approx. INR 15,000.",unsafe_transport,0.351,Tawang
R000601,S0111,U8790,22.545212,88.34186,2025-09-10T19:25:02,Boat operator was reckless near Kolkata Victoria Memorial area and it felt unsafe.,unsafe_transport,0.499,Kolkata Victoria Memorial area
R000222,S0040,U1007,26.912905,75.787221,2025-07-16T01:27:59,"I got scammed by a taxi driver around Pink City, Jaipur. They overcharged and threatened me. I was alone at that time.",scam,0.362,"Pink City, Jaipur"
R000284,S0051,U9641,27.5861,91.864068,2025-09-03T02:54:31,Minor road accident near Tawang. No ambulance available immediately.,accident,0.845,Tawang
R000320,S0057,U1628,18.921516,72.834623,2025-08-04T04:22:52,"Public infrastructure vandalized at Gateway of India, Mumbai. Took place during peak hours.",vandalism,0.352,"Gateway of India, Mumbai"
R000392,S0072,U3011,8.088343,77.538633,2025-07-20T13:29:33,Eve-teasing incident near Kanyakumari— women should avoid the area at night. Reported to local police but no help.,harassment,0.697,Kanyakumari
R000521,S0097,U3159,24.575598,73.679714,2025-07-28T19:53:47,Auto driver refused meter and behaved aggressively near Udaipur Lake Pichola.,unsafe_transport,0.549,Udaipur Lake Pichola
R000511,S0095,U1647,17.361419,78.474566,2025-09-09T03:08:27,Auto driver refused meter and behaved aggressively near Hyderabad Charminar.,unsafe_transport,0.529,Hyderabad Charminar
R000346,S0061,U6540,11.406922,76.695115,2025-08-15T19:13:20,Lost my wallet and ID near Ooty after crowding. I was alone at that time.,lost,0.303,Ooty
R000520,S0096,U9927,18.920484,72.83476,2025-08-28T03:22:38,"Taxi driver tried to drive off-route near Gateway of India, Mumbai. Lost valuables worth approx. INR 15,000.",unsafe_transport,0.57,"Gateway of India, Mumbai"
R000115,S0021,U9129,8.738576,76.716694,2025-09-26T20:14:58,"Minor road accident near Varkala Beach, Kerala. No ambulance available immediately.",accident,0.747,"Varkala Beach, Kerala"
R000290,S0052,U2721,9.966693,76.241884,2025-07-06T10:05:01,"Auto driver refused meter and behaved aggressively near Fort Kochi, Kochi. Happened at night.",unsafe_transport,0.372,"Fort Kochi, Kochi"
R000266,S0048,U5691,9.497762,76.33876,2025-09-25T21:44:05,Taxi driver tried to drive off-route near Alleppey Backwaters. Witnessed by many tourists.,unsafe_transport,0.412,Alleppey Backwaters
R000646,S0120,U3268,27.585822,91.864014,2025-09-01T03:46:17,Boat operator was reckless near Tawang and it felt unsafe.,unsafe_transport,0.625,Tawang
R000145,S0027,U5709,19.098644,72.826469,2025-08-25T17:15:46,"I got scammed by a taxi driver around Juhu Beach, Mumbai. They overcharged and threatened me.",scam,0.482,"Juhu Beach, Mumbai"
R000434,S0079,U4415,22.544744,88.342961,2025-09-03T16:02:45,Saw a suspicious person lurking near Kolkata Victoria Memorial area for hours. Reported to local police but no help.,suspicious_person,0.699,Kolkata Victoria Memorial area
